	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
0	[Clostridium] innocuum	[Clostridium] aminophilum	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
1	[Clostridium] aminophilum	[Clostridium] innocuum	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
2	[Clostridium] spiroforme	[Bacteroides] pectinophilus	0.848521725462	9	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
3	[Bacteroides] pectinophilus	[Clostridium] spiroforme	0.848521725462	12	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
4	[Clostridium] spiroforme	[Clostridium] aminophilum	0.889501704466	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
5	[Clostridium] aminophilum	[Clostridium] spiroforme	0.889501704466	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
6	[Clostridium] spiroforme	[Clostridium] innocuum	0.889501704466	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
7	[Clostridium] innocuum	[Clostridium] spiroforme	0.889501704466	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
8	[Eubacterium] cellulosolvens	[Clostridium] citroniae	0.995881947422	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
9	[Clostridium] citroniae	[Eubacterium] cellulosolvens	0.995881947422	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
10	[Eubacterium] hallii	[Clostridium] citroniae	0.849784595844	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
11	[Clostridium] citroniae	[Eubacterium] hallii	0.849784595844	2	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
12	[Eubacterium] hallii	[Clostridium] symbiosum	0.809760392646	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
13	[Clostridium] symbiosum	[Eubacterium] hallii	0.809760392646	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
14	[Eubacterium] hallii	[Eubacterium] cellulosolvens	0.84726569951	12	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
15	[Eubacterium] cellulosolvens	[Eubacterium] hallii	0.84726569951	1	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
16	[Haemophilus] ducreyi	[Actinobacillus] muris	1.0	16	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
17	[Actinobacillus] muris	[Haemophilus] ducreyi	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
18	[Haemophilus] parasuis	[Actinobacillus] muris	0.893933889122	8	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
